,customer_id,age,gender,CityOfBirth,dateOfCustomer,depositAverage,ConsumerLoan,CarLoan,Mortgage,CreditCard,AddCreditCard,Overdraft,HGS,DepositAccount,CurrencyDepositAccount,BES,HouseInsurance,CarInsurance,LifeInsurance,HealthInsurance,ComplementaryHealthInsurance
11651,11652,50,F,Karaman,1994-03-27,7171546,703690,649634,3918380,Y,N,N,N,Y,Y,Y,N,Y,Y,Y,Y
11652,11653,80,M,Osmaniye,2012-07-22,4390008,857385,697052,4096824,N,Y,N,Y,N,N,N,N,N,Y,Y,N
11653,11654,51,F,Adıyaman,1998-07-05,3776673,555788,658543,1934840,N,N,Y,Y,N,N,Y,N,N,Y,Y,N
11654,11655,60,M,Van,1998-02-02,49158,182181,87232,8840693,N,N,N,N,Y,N,Y,Y,Y,N,N,Y
11655,11656,46,M,Zonguldak,1993-04-17,3408673,510133,350351,3387759,Y,Y,Y,N,N,N,N,N,N,N,Y,Y
11656,11657,59,F,Van,1990-01-29,1937375,639120,366217,370575,Y,N,N,N,N,N,N,Y,N,Y,Y,N
11657,11658,28,F,Şırnak,1980-02-19,5030927,491363,366312,93798,Y,Y,N,N,N,N,Y,Y,Y,Y,N,Y
11658,11659,74,M,Bartın,1988-11-25,6354878,608508,682213,4151477,Y,N,Y,N,Y,Y,N,N,N,Y,N,Y
11659,11660,73,M,Abroad,1981-09-30,6803341,280600,621461,4561217,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N
11660,11661,33,F,Karabük,2002-02-17,7802628,804561,547551,602978,Y,Y,Y,Y,N,N,N,Y,N,Y,N,Y
11661,11662,31,M,Balıkesir,2016-06-05,7029649,209233,139116,9002160,Y,Y,N,N,N,Y,N,Y,N,Y,N,Y
11662,11663,23,M,Balıkesir,1982-11-19,9588110,158035,905879,1671147,Y,Y,Y,N,Y,N,Y,N,N,N,N,Y
11663,11664,39,M,Ağrı,1994-12-16,2698287,590118,688420,2951344,Y,Y,N,Y,Y,N,N,N,Y,N,N,N
11664,11665,66,M,Balıkesir,1988-09-28,5351560,886517,587608,9414101,N,N,N,Y,N,Y,Y,Y,Y,N,N,N
11665,11666,34,M,Kars,1996-02-21,7422887,943189,586241,4818924,N,N,Y,N,Y,Y,Y,Y,N,N,N,N
11666,11667,36,F,Ardahan,1984-09-03,8888216,84974,313239,554193,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y
11667,11668,62,F,Siirt,1989-02-02,6044432,814554,86010,1335466,Y,N,N,Y,N,N,N,N,N,Y,N,Y
11668,11669,76,M,Bursa,1995-11-22,4276097,311458,439268,4769775,Y,Y,N,Y,Y,N,Y,Y,N,Y,Y,N
11669,11670,45,F,Çanakkale,2020-07-05,127158,883435,324404,1475292,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y
11670,11671,29,F,Siirt,1995-04-08,7769434,873705,147515,9872599,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y
11671,11672,68,M,Manisa,1999-11-06,3541678,662249,45957,7397254,Y,N,N,N,N,N,N,N,N,N,N,Y
11672,11673,77,F,Tokat,2018-02-24,6233173,89538,318320,303205,Y,N,N,Y,Y,N,N,Y,N,Y,N,Y
11673,11674,72,F,Hatay,1996-03-15,9089793,164958,23452,9254398,Y,N,N,Y,N,N,N,Y,N,Y,N,N
11674,11675,50,F,Denizli,2008-06-07,3557269,167740,987534,3166885,Y,Y,N,N,N,Y,N,N,Y,Y,Y,Y
11675,11676,42,F,Trabzon,2001-01-19,7093256,612480,521863,8429792,N,N,Y,Y,N,Y,Y,N,Y,N,Y,Y
11676,11677,53,F,Burdur,1985-12-20,2623660,589313,221644,6558529,Y,N,N,Y,N,N,N,Y,Y,N,Y,Y
11677,11678,75,F,Nevşehir,2021-12-11,6514761,690738,96744,8145328,Y,N,Y,Y,Y,N,Y,N,N,Y,Y,N
11678,11679,29,F,Trabzon,2020-03-11,1646220,647216,873864,4572999,N,Y,N,N,N,Y,N,N,Y,N,N,N
11679,11680,40,F,Antalya,2007-11-24,8963672,4495,167864,4381312,Y,N,N,N,Y,Y,Y,Y,Y,N,N,N
11680,11681,41,F,Adıyaman,1986-07-19,4955649,387816,793885,293029,Y,Y,N,N,N,N,Y,Y,Y,N,N,N
11681,11682,23,F,Kırıkkale,1997-01-11,1550397,890273,969821,2477225,Y,N,Y,Y,Y,N,N,N,Y,N,N,Y
11682,11683,40,F,Kütahya,2008-03-18,9280726,996110,449366,7628898,N,Y,Y,N,N,N,Y,Y,Y,N,N,Y
11683,11684,42,F,Amasya,1989-04-12,3070464,832365,461843,1210894,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N
11684,11685,22,F,Kilis,2003-02-26,5486281,948659,160808,6563796,N,Y,N,Y,N,Y,N,N,N,N,Y,Y
11685,11686,55,M,Adana,1999-06-23,6368461,236706,779509,3614578,N,N,Y,N,Y,N,Y,N,Y,Y,N,Y
11686,11687,58,M,Gaziantep,1994-12-20,4703258,62347,49070,7831886,Y,Y,N,Y,N,N,N,N,N,Y,N,Y
11687,11688,18,M,Ardahan,2007-07-28,3011218,993112,410588,698038,N,Y,Y,N,N,N,N,N,N,Y,N,Y
11688,11689,79,M,Ankara,2011-05-03,7444006,416500,486701,488687,N,N,Y,Y,Y,N,Y,Y,Y,N,N,Y
11689,11690,24,M,Bingöl,2014-10-08,5624945,124298,100634,7162996,Y,Y,N,Y,Y,Y,N,Y,N,N,Y,N
11690,11691,35,M,Hakkari,1996-10-01,8684935,358392,631512,2565954,N,N,N,N,N,N,N,N,Y,N,Y,Y
11691,11692,33,F,Abroad,1991-05-14,124518,305278,231996,2028127,N,Y,N,Y,Y,Y,N,N,N,N,Y,N
11692,11693,69,F,Ağrı,1993-06-10,4393747,140312,65524,8071073,N,N,N,N,Y,N,N,Y,N,Y,Y,N
11693,11694,27,M,Şanlıurfa,2017-06-29,570124,813308,29037,4368388,Y,Y,N,N,N,N,N,Y,N,N,Y,N
11694,11695,54,F,Muş,2022-04-23,1379582,227219,290950,5784950,Y,N,N,N,N,N,Y,N,Y,Y,N,N
11695,11696,57,M,Ağrı,1984-03-14,4558819,296566,370537,7067197,N,Y,Y,N,Y,Y,N,N,N,Y,Y,N
11696,11697,78,F,Adana,1991-04-28,7374527,473262,362120,6567717,N,N,N,N,Y,Y,N,N,Y,N,N,Y
11697,11698,51,M,Kırklareli,1993-12-04,3148783,402218,941873,8100315,Y,N,Y,N,N,N,N,N,Y,Y,Y,N
11698,11699,69,F,Kırşehir,1992-05-21,2186855,115612,186057,9812890,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,N
11699,11700,34,M,Sivas,1992-09-19,6111562,486738,16373,8288722,N,Y,Y,Y,N,N,N,N,Y,Y,N,N
11700,11701,56,M,Bursa,2012-12-05,3938861,541732,814181,510387,N,N,N,N,Y,N,N,N,N,Y,Y,N
11701,11702,18,F,Van,2007-03-25,951132,811193,205371,1811791,Y,N,Y,N,Y,Y,Y,N,Y,N,Y,Y
11702,11703,32,F,Aydın,2011-09-14,5906261,719695,831481,4469130,Y,N,N,Y,Y,Y,N,Y,N,Y,Y,Y
11703,11704,21,M,Konya,2015-04-05,4695445,66123,456748,8640728,N,N,N,N,N,N,Y,Y,Y,N,N,N
11704,11705,52,M,Van,2021-03-09,8134883,603877,958197,4599430,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N
11705,11706,34,M,Bursa,1991-12-09,5064900,84731,274821,7395523,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,N
11706,11707,27,F,Gümüşhane,2005-12-09,3689846,82084,560373,1564237,Y,Y,N,N,N,Y,N,N,Y,N,Y,Y
11707,11708,28,M,Aksaray,1983-09-26,4337665,805925,874428,4195691,Y,Y,Y,N,N,N,N,Y,N,Y,N,N
11708,11709,52,F,Çankırı,2005-06-08,9895181,915239,115002,7509922,N,N,N,Y,Y,N,N,Y,Y,Y,Y,N
11709,11710,47,F,İçel (Mersin),1988-03-04,5683120,364890,787613,1394225,Y,Y,N,N,N,N,N,Y,Y,N,N,N
11710,11711,36,F,Kastamonu,2000-11-18,5091367,149033,791786,4397308,N,N,Y,N,Y,Y,Y,Y,Y,N,N,Y
11711,11712,37,M,Bitlis,2004-06-08,7853336,47534,531649,7251950,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,N
11712,11713,40,F,Bitlis,2006-07-08,8050212,360926,96572,6227568,Y,N,Y,N,Y,Y,N,N,Y,N,Y,Y
11713,11714,80,M,Yalova,2013-04-12,7475225,920142,464423,3288813,N,Y,N,N,N,N,Y,N,N,N,N,N
11714,11715,80,M,Malatya,2003-08-27,5305444,103061,721336,336640,N,N,Y,Y,N,N,N,N,Y,N,N,N
11715,11716,57,M,Tokat,2005-10-15,846485,616871,879486,7095805,Y,N,N,Y,N,Y,Y,N,N,Y,Y,N
11716,11717,69,F,Edirne,2019-06-08,4325142,403949,76298,6055338,N,N,Y,N,Y,Y,Y,Y,N,Y,Y,N
11717,11718,57,M,Zonguldak,1989-03-17,8446226,458010,427564,5525527,Y,N,Y,N,Y,N,Y,Y,N,N,Y,Y
11718,11719,28,M,Kayseri,1998-10-13,6531732,309777,232257,6278881,Y,Y,Y,Y,N,N,N,N,N,N,N,N
11719,11720,35,M,Şırnak,2011-04-30,2591089,584347,318119,7471884,Y,N,N,Y,Y,N,N,Y,N,Y,N,Y
11720,11721,64,F,İstanbul,2015-09-14,9791885,371978,412872,261695,N,Y,Y,N,Y,N,N,N,N,N,Y,Y
11721,11722,33,M,Iğdır,1987-11-23,8720011,790718,424637,8539383,Y,Y,N,Y,N,N,Y,N,N,Y,Y,Y
11722,11723,67,M,Sakarya,1981-06-15,4259543,657657,46766,2675180,N,Y,Y,N,N,Y,Y,N,N,N,Y,Y
11723,11724,34,M,Ardahan,1981-07-24,7282547,309491,143744,3814074,N,Y,N,N,Y,Y,Y,N,Y,N,Y,Y
11724,11725,63,M,Sivas,2010-04-14,5537949,312408,82805,9257373,Y,Y,N,N,Y,N,Y,N,N,N,N,Y
11725,11726,19,M,Sakarya,2009-09-29,1308328,369454,998026,7059440,N,Y,N,Y,N,Y,Y,N,N,Y,Y,Y
11726,11727,28,M,Ordu,2020-11-06,1171343,281388,639985,8861041,N,N,Y,Y,N,N,Y,N,Y,N,N,Y
11727,11728,37,F,Tekirdağ,1985-06-10,6670452,461105,837090,6707583,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,N
11728,11729,47,F,Sivas,2021-09-15,4610275,268428,704877,9970343,Y,N,Y,N,Y,Y,N,Y,N,Y,N,N
11729,11730,63,F,Isparta,2011-03-10,4109788,495514,455758,9524940,N,N,Y,Y,Y,N,N,Y,Y,N,N,N
11730,11731,62,F,Adana,1983-02-03,4053098,573617,978724,7836250,Y,Y,Y,N,N,Y,N,Y,N,Y,Y,Y
11731,11732,71,F,Isparta,2020-07-01,1434252,602908,186003,2675526,Y,Y,N,N,N,N,N,N,N,Y,Y,N
11732,11733,55,M,Sivas,2004-02-19,5075417,857361,671936,1356968,N,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y
11733,11734,70,M,Bingöl,1985-04-16,1725637,7687,387302,7801535,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N
11734,11735,30,F,Van,1981-06-08,1569386,722021,203151,7598830,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y
11735,11736,44,F,Eskişehir,1997-11-09,621240,512669,965821,1600007,Y,N,Y,N,Y,N,N,N,Y,Y,Y,Y
11736,11737,21,F,Niğde,2012-03-16,9607165,339004,172022,6396628,Y,N,N,Y,Y,Y,N,N,Y,Y,Y,N
11737,11738,71,M,Bitlis,2009-01-02,7093745,594090,508882,562878,N,Y,N,N,N,Y,N,N,N,N,Y,N
11738,11739,80,F,Kütahya,1988-11-23,8512122,784905,900412,7210143,Y,N,Y,N,Y,N,N,N,N,N,N,Y
11739,11740,75,F,Erzincan,2003-07-25,8896863,699628,364158,5450186,N,Y,N,N,N,Y,N,N,Y,Y,N,N
11740,11741,42,F,Ankara,1991-03-26,7734523,185337,825678,1694787,Y,N,N,N,Y,Y,N,N,N,Y,Y,N
11741,11742,52,F,Kayseri,2011-01-13,5529849,309030,617464,743163,Y,Y,Y,N,N,N,Y,Y,Y,N,Y,N
11742,11743,30,F,İzmir,1996-04-24,9879998,127051,625244,6238055,Y,N,N,Y,Y,N,Y,Y,Y,N,N,N
11743,11744,21,F,Erzurum,1983-04-24,9028380,174399,580239,3249277,N,N,N,Y,N,Y,N,Y,Y,Y,N,N
11744,11745,27,M,Osmaniye,1991-07-28,5125622,61,277142,2635981,Y,Y,N,N,N,N,N,Y,Y,N,Y,N
11745,11746,56,M,Edirne,2016-06-09,1671852,562310,10381,3894281,Y,Y,Y,Y,N,N,N,Y,N,N,N,N
11746,11747,19,F,Manisa,2013-08-19,304527,112059,900684,2827734,N,Y,N,Y,N,Y,N,Y,Y,Y,Y,N
11747,11748,35,F,Sakarya,2022-01-01,3778785,728279,22426,9868116,N,Y,N,Y,N,Y,N,N,N,Y,N,Y
11748,11749,41,M,Karaman,2020-06-07,2503644,102231,894337,2458000,Y,N,Y,N,Y,N,Y,N,Y,N,N,Y
11749,11750,59,F,Şanlıurfa,1981-10-22,855269,75426,616936,2494893,Y,Y,N,N,Y,N,N,N,N,Y,Y,N
11750,11751,24,F,Çanakkale,1984-01-03,1878191,519526,415744,2977902,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y
11751,11752,77,M,Kahramanmaraş,1987-08-07,2614461,237139,24341,8689338,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y
11752,11753,48,F,Kayseri,1993-07-09,1929084,555197,941873,2775158,N,N,Y,Y,Y,N,N,N,Y,N,N,Y
11753,11754,34,M,Van,2017-10-23,3260576,67663,679836,5402143,N,N,Y,N,N,N,Y,Y,N,Y,N,Y
11754,11755,49,M,Erzurum,2010-03-19,8116054,710073,392579,2977615,N,N,N,Y,N,Y,Y,Y,Y,N,N,N
11755,11756,26,F,Çankırı,1984-02-13,8895241,368987,375919,6733722,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N
11756,11757,58,M,Karaman,1988-07-24,4764335,9150,574813,2393800,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y
11757,11758,59,F,Kırklareli,2013-09-15,6290480,267271,460588,2166862,Y,Y,N,N,Y,N,N,N,N,N,N,Y
11758,11759,60,F,Bilecik,1986-01-30,2034440,11236,709007,5297695,Y,N,N,Y,N,N,N,Y,N,Y,N,N
11759,11760,27,F,Rize,1998-04-23,7181336,467037,302700,1584221,Y,Y,N,N,N,Y,Y,N,N,Y,Y,Y
11760,11761,48,M,Yalova,1982-06-18,8146154,253000,68570,1932027,N,N,Y,Y,Y,Y,N,N,Y,Y,N,N
11761,11762,53,M,Manisa,2015-03-07,2961493,915647,308552,2873678,N,Y,Y,N,N,Y,N,Y,Y,Y,Y,N
11762,11763,45,M,Şırnak,1986-09-24,1893793,11111,916444,1104387,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,N
11763,11764,61,F,Hakkari,1996-10-05,78572,841301,601425,4613116,N,N,N,N,N,Y,N,Y,Y,Y,N,N
11764,11765,70,M,Erzincan,1991-07-19,3472461,50388,710865,5713921,Y,Y,N,Y,N,Y,N,Y,N,N,N,N
11765,11766,21,M,Abroad,1985-09-28,1714836,754313,958055,9408804,N,Y,Y,N,N,Y,N,Y,N,N,N,Y
11766,11767,66,F,Kırklareli,2008-09-12,9938040,489386,190641,6017382,Y,N,N,N,N,Y,N,N,N,N,N,Y
11767,11768,30,M,Nevşehir,1989-11-08,9624583,35314,434257,3984818,Y,Y,Y,N,N,Y,N,Y,N,Y,N,Y
11768,11769,77,M,Muş,1994-05-02,4782676,851316,945635,3365059,N,N,N,Y,N,Y,Y,N,N,N,N,N
11769,11770,19,M,Bursa,2014-04-09,7156450,582901,542631,5332732,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y
11770,11771,46,F,Iğdır,2011-06-27,6502606,262577,592338,9181818,N,Y,Y,Y,Y,Y,N,N,N,Y,Y,N
11771,11772,21,F,Denizli,1988-07-02,1049783,458856,611683,2890750,Y,N,Y,Y,N,N,N,Y,Y,N,Y,Y
11772,11773,72,F,Burdur,2005-09-17,3030850,424721,261219,8085513,Y,N,N,Y,N,N,Y,Y,Y,N,N,Y
11773,11774,63,F,Siirt,2016-09-23,9975572,748094,905778,8694247,N,N,N,Y,N,N,N,N,N,N,N,Y
11774,11775,30,F,Zonguldak,2019-10-19,1886432,429442,951318,8721663,N,N,Y,N,N,Y,Y,Y,Y,Y,Y,N
11775,11776,51,F,Manisa,2005-10-28,4768111,531899,867056,6992874,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,N
11776,11777,32,F,Konya,2013-07-03,2242411,705791,489785,8496502,Y,Y,N,N,Y,N,N,Y,Y,N,N,Y
11777,11778,50,M,Giresun,2020-01-06,1897762,210941,834554,9119106,Y,N,N,N,Y,N,Y,N,N,N,Y,Y
11778,11779,36,F,Bilecik,2003-05-29,9081437,565282,43394,3850975,N,Y,N,Y,N,Y,N,N,N,N,Y,N
11779,11780,33,M,Kahramanmaraş,2020-02-28,5389411,540862,431603,7165388,N,Y,N,N,N,Y,N,N,N,Y,Y,N
11780,11781,32,M,Bolu,1999-09-07,3269399,871285,611268,4423709,N,Y,N,N,Y,Y,Y,N,Y,N,N,N
11781,11782,78,M,Kastamonu,1999-10-11,6431692,214151,718158,5019576,N,N,N,N,N,Y,N,Y,Y,N,Y,Y
11782,11783,37,F,Çanakkale,1984-01-05,8876709,989685,18071,2307999,N,N,Y,Y,Y,N,N,N,N,Y,Y,N
11783,11784,73,M,Hakkari,2007-05-15,850364,723246,753375,2836053,N,N,Y,N,N,Y,N,N,Y,N,N,Y
11784,11785,23,M,Balıkesir,2009-11-01,4898384,723476,196119,4602143,N,Y,Y,Y,N,Y,N,Y,Y,N,N,Y
11785,11786,40,F,Eskişehir,1987-05-20,7131959,737337,557190,3142425,N,Y,Y,Y,N,N,Y,Y,N,N,Y,N
11786,11787,74,M,Düzce,1992-03-28,784684,699889,867259,6375969,Y,N,Y,Y,N,N,N,N,N,N,Y,Y
11787,11788,75,F,Karabük,1991-11-06,4575919,13158,943941,7256560,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,N
11788,11789,79,F,Muğla,1994-01-06,9900163,560922,942595,4537650,N,N,N,N,Y,N,Y,Y,N,N,Y,Y
11789,11790,29,M,Kütahya,2010-01-02,1945953,99424,687131,1575831,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N
11790,11791,44,F,Manisa,2000-12-25,590295,385944,459107,539783,Y,Y,N,N,N,N,N,Y,N,N,Y,N
11791,11792,19,F,Bitlis,2014-06-22,7514411,477672,115707,5847285,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,N
11792,11793,42,F,Isparta,2013-07-10,1093284,257371,441442,9453623,N,N,Y,N,Y,Y,Y,Y,N,N,N,N
11793,11794,58,M,Kocaeli,1983-12-09,7028455,334994,90431,3480692,N,N,N,Y,N,N,N,Y,N,N,N,Y
11794,11795,24,F,Antalya,1990-11-27,2227857,122156,883265,250790,Y,Y,Y,N,N,N,N,N,Y,N,Y,N
11795,11796,37,F,İzmir,1991-06-30,5998944,341041,944739,4322915,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y
11796,11797,61,M,Çorum,1990-08-31,5971359,210705,938845,9047972,Y,N,Y,N,N,N,N,Y,N,N,Y,Y
11797,11798,34,M,Aksaray,2006-12-09,131016,111902,829869,5408616,N,Y,N,Y,Y,Y,N,N,Y,N,Y,N
11798,11799,28,F,Manisa,1998-03-04,3782103,145221,624568,4693865,N,N,Y,Y,Y,N,N,N,Y,N,Y,N
11799,11800,28,M,Ağrı,1982-07-30,357878,579078,48151,7678938,Y,N,Y,N,N,N,N,N,Y,Y,N,Y
11800,11801,77,F,Sakarya,1984-03-28,9487688,847770,577686,8138008,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N
11801,11802,31,F,Amasya,2002-08-15,7685612,340787,708908,7316856,Y,Y,N,N,N,Y,N,Y,N,N,Y,N
11802,11803,36,F,Karabük,2021-03-12,9328769,642674,499188,1586172,Y,Y,N,Y,N,Y,N,N,Y,N,Y,N
11803,11804,76,F,Diyarbakır,1998-06-16,9882849,625579,516028,8399166,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y
11804,11805,54,M,Malatya,2001-01-24,356559,723398,390746,26384,N,Y,N,Y,N,N,Y,Y,N,Y,Y,Y
11805,11806,40,F,Abroad,1986-01-22,5101255,494633,185911,724612,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y
11806,11807,20,M,Bursa,1991-01-06,7233150,913506,828783,4832756,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,N
11807,11808,71,F,Düzce,2014-11-07,558582,226359,757498,2616568,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N
11808,11809,60,M,Ordu,1987-11-16,6458143,648778,72249,5312807,Y,N,Y,N,Y,N,Y,Y,N,N,N,Y
11809,11810,52,F,Denizli,2014-07-19,7137130,981684,927251,298881,N,N,N,Y,N,Y,N,N,Y,Y,Y,N
11810,11811,28,F,Mardin,2001-12-26,4053712,474755,96202,2671092,N,N,Y,N,N,N,Y,N,Y,Y,Y,N
11811,11812,18,M,İzmir,2022-10-30,4356252,296172,900495,1797300,Y,N,N,N,N,Y,Y,Y,N,Y,Y,N
11812,11813,42,F,Konya,2015-09-16,8192651,702463,937967,6781493,Y,N,N,Y,Y,Y,Y,Y,N,N,Y,Y
11813,11814,74,M,Muğla,1994-08-12,1072283,599725,397681,1215887,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,N
11814,11815,50,F,Trabzon,2009-05-26,2252002,48737,391904,6819872,N,Y,N,Y,Y,N,Y,Y,N,Y,N,N
11815,11816,22,M,Adıyaman,2022-07-05,857319,527915,667982,552650,Y,Y,N,Y,Y,Y,N,Y,N,N,N,N
11816,11817,56,M,Bursa,1989-05-17,4254606,960566,930570,4999040,N,Y,Y,N,Y,N,N,N,N,Y,N,N
11817,11818,73,F,Sinop,2012-02-07,1953740,160973,143642,8048437,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,N
11818,11819,62,F,Aydın,2019-07-05,1345190,90482,134822,9305181,N,N,N,N,Y,Y,N,Y,N,Y,Y,Y
11819,11820,19,M,Van,1985-04-28,1552496,744710,459180,6871777,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y
11820,11821,38,F,Adıyaman,1985-02-23,4395232,249020,348241,4347647,Y,N,Y,Y,N,Y,N,N,Y,Y,Y,N
11821,11822,67,F,Artvin,1981-12-02,4454711,366687,463005,7206194,N,N,Y,Y,N,N,Y,Y,Y,Y,N,Y
11822,11823,69,M,Kars,2013-01-10,6043002,63352,24691,9475808,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,Y
11823,11824,47,F,Kırklareli,2017-11-16,6175676,750216,46585,3267843,N,N,Y,Y,N,Y,Y,N,Y,N,N,Y
11824,11825,27,F,Ardahan,2001-02-03,950689,506572,167423,5504191,Y,N,Y,N,N,N,Y,Y,Y,N,Y,Y
11825,11826,25,F,Mardin,2004-06-29,1821019,980740,580119,6425394,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,N
11826,11827,72,M,Bolu,2015-01-16,9821149,101065,134870,8389325,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y
11827,11828,79,F,Denizli,1996-07-10,1011217,762245,221447,6522338,Y,N,Y,Y,N,N,Y,N,Y,N,Y,Y
11828,11829,68,F,Çankırı,1991-08-02,7395275,954023,717347,7611887,N,Y,Y,Y,Y,N,N,Y,N,N,N,N
11829,11830,22,F,Bilecik,1994-02-19,8526488,381923,83811,6527279,Y,N,N,Y,N,N,N,Y,N,Y,N,N
11830,11831,77,F,Malatya,1981-10-27,8566047,904706,111370,1123605,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N
11831,11832,75,F,İçel (Mersin),1998-03-16,3680019,339722,292731,9831746,Y,N,N,Y,Y,N,N,N,N,Y,Y,Y
11832,11833,57,M,Niğde,1999-03-20,7048436,867458,409048,9241434,N,Y,N,Y,N,Y,N,N,N,N,Y,N
11833,11834,55,M,Ağrı,1986-01-19,9254061,241044,160668,3950509,Y,Y,N,Y,N,N,N,Y,N,N,Y,N
11834,11835,20,M,Yalova,2012-04-20,6154379,539723,602898,2461040,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N
11835,11836,33,M,Erzurum,2005-10-08,7383248,914917,366773,7438542,N,N,Y,N,N,N,Y,N,N,N,Y,N
11836,11837,35,M,Kırklareli,2012-12-13,1715908,21458,196494,5411679,Y,Y,N,Y,N,N,N,N,N,N,N,Y
11837,11838,21,M,Artvin,2017-08-26,7656126,342524,538073,1044261,N,Y,Y,N,N,N,Y,Y,N,Y,N,N
11838,11839,66,F,Kastamonu,2021-05-10,7161322,799595,322136,4588765,N,N,Y,N,Y,Y,N,N,Y,Y,Y,Y
11839,11840,61,M,Niğde,2021-11-29,4454526,172700,337020,4716064,Y,N,Y,Y,Y,N,N,N,Y,N,N,N
11840,11841,68,M,Rize,2012-04-02,7051237,655868,372241,5892039,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,N
11841,11842,45,F,Elazığ,1980-11-30,7533629,352251,797006,172131,Y,Y,N,Y,N,Y,N,N,Y,N,N,N
11842,11843,67,F,Kastamonu,2012-08-11,4723206,885368,582747,1490481,N,N,N,Y,N,Y,N,N,N,N,Y,N
11843,11844,28,M,Ankara,1999-04-26,8550872,367392,834942,7588155,N,Y,Y,N,Y,Y,Y,N,N,Y,N,N
11844,11845,79,F,Tokat,2019-01-17,1740861,25283,563350,5080774,Y,N,N,N,Y,N,Y,N,Y,Y,Y,Y
11845,11846,19,F,İçel (Mersin),2004-09-04,6698477,846463,242,5012448,N,N,N,N,N,Y,N,N,Y,N,Y,N
11846,11847,57,F,Kilis,2001-05-27,1186152,432711,37097,1912132,N,Y,N,Y,N,Y,N,Y,Y,N,Y,N
11847,11848,42,F,Iğdır,1984-09-28,3008061,616359,388609,715262,N,N,Y,N,N,Y,N,Y,Y,N,N,N
11848,11849,36,M,Bolu,1991-04-18,9458812,304918,421674,1063615,Y,N,N,Y,N,Y,Y,Y,N,Y,N,Y
11849,11850,78,M,Eskişehir,1997-10-09,6320908,866523,225421,5938438,Y,N,N,Y,N,N,N,N,Y,N,Y,Y
11850,11851,41,F,Bilecik,2018-08-03,8275064,221661,337891,2581764,Y,Y,N,Y,Y,N,Y,N,N,Y,Y,N
11851,11852,21,F,Aksaray,2013-12-02,4612785,497925,62242,4582787,N,N,Y,Y,N,N,Y,N,Y,Y,N,N
11852,11853,72,F,Sivas,1982-01-28,7324558,844386,703441,1726492,N,Y,N,N,Y,Y,N,Y,Y,Y,N,N
11853,11854,62,F,Çankırı,2000-09-23,4458316,885870,316068,4894223,Y,Y,N,N,N,Y,Y,Y,N,Y,N,Y
11854,11855,67,F,Antalya,2022-09-05,2640771,907456,641432,6256684,Y,Y,N,N,Y,Y,Y,N,Y,Y,N,N
11855,11856,72,M,Kayseri,2018-05-27,1356460,798544,286219,831539,N,Y,Y,Y,N,N,Y,N,Y,Y,Y,N
11856,11857,55,F,Antalya,2015-01-07,8173086,337961,95412,31885,Y,Y,N,Y,N,N,Y,N,N,N,N,N
11857,11858,58,M,Bingöl,1999-03-07,7271604,13988,863364,7646421,Y,Y,N,Y,N,N,N,N,N,Y,Y,Y
11858,11859,49,M,Kilis,2005-04-21,5895460,948646,119109,6061968,N,N,Y,Y,N,Y,Y,N,N,Y,N,N
